shopNo,distCode,district_name,officeCode_txn,office_name,noOfRcs,noOfTrans,total_rice,wheat,sugar,rgdal,kerosene,salt,totalAmount,otherShopTransCnt,totalRcs,totalUnits,utilization_ratio,rice_wheat_ratio,portability_ratio,commodity_total,longitude,latitude,fpsStatus,fpsType,cluster_id,pca1,pca2,dbscan_label,is_anomaly,cluster_persona,cluster_avg_utilization,utilization_gap,utilization_gap_abs,peer_anomaly_flag
1581641,537,Ranga Reddy,537081,Saroornagar-3,2307.0,2311.0,51932.0,4500.0,0.0,0.0,0.0,0.0,31500.0,1417.0,2336.0,7731.0,0.9892979452054794,11.540444444444445,0.613154478580701,56432.0,78.364178,17.480342,Active,Normal Shop,1,17.752052829031907,-2.426239472967633,-1,1,Portability Hub,1.1362342413867519,-0.14693629618127246,0.14693629618127246,0
1581647,537,Ranga Reddy,537081,Saroornagar-3,1791.0,1793.0,41570.0,4000.0,0.0,0.0,0.0,0.0,28000.0,1239.0,1660.0,5616.0,1.0801204819277108,10.3925,0.6910206358059119,45570.0,78.360915,17.478961,Active,Normal Shop,1,13.373521026460113,-0.5671723318224827,-1,1,Portability Hub,1.1362342413867519,-0.05611375945904107,0.05611375945904107,0
1581648,537,Ranga Reddy,537081,Saroornagar-3,1842.0,1854.0,40994.0,4000.0,0.0,0.0,0.0,0.0,28000.0,1323.0,1604.0,5216.0,1.155860349127182,10.2485,0.7135922330097088,44994.0,78.381734,17.490481,Active,Normal Shop,1,13.35683164772708,-0.4317998064727065,-1,1,Portability Hub,1.1362342413867519,0.019626107740430054,0.019626107740430054,0
1583005,537,Ranga Reddy,537081,Saroornagar-3,1514.0,1515.0,35828.0,3540.0,50.0,0.0,0.0,0.0,25455.0,856.0,1415.0,5338.0,1.0706713780918728,10.12090395480226,0.565016501650165,39418.0,78.435583,17.368251,Active,Normal Shop,1,11.42456670604549,1.2544691212923669,-1,1,Portability Hub,1.1362342413867519,-0.06556286329487904,0.06556286329487904,0
1583057,537,Ranga Reddy,537081,Saroornagar-3,1629.0,1629.0,38704.0,3000.0,0.0,0.0,0.0,0.0,21000.0,1477.0,1216.0,4960.0,1.339638157894737,12.901333333333334,0.9066912216083487,41704.0,78.450112,17.316097,Active,Normal Shop,1,11.683094024016304,-0.5183425201285786,-1,1,Portability Hub,1.1362342413867519,0.20340391650798506,0.20340391650798506,0
1583059,537,Ranga Reddy,537081,Saroornagar-3,1609.0,1613.0,36466.0,4726.0,0.0,0.0,0.0,0.0,33082.0,1024.0,1259.0,4218.0,1.2811755361397934,7.716038933559035,0.6348419094854308,41192.0,78.428085,17.326712,Active,Normal Shop,1,11.623614445826457,1.4348387384219783,-1,1,Portability Hub,1.1362342413867519,0.14494129475304152,0.14494129475304152,0
1583150,537,Ranga Reddy,537081,Saroornagar-3,300.0,302.0,6605.0,1000.0,0.0,0.0,0.0,0.0,7000.0,85.0,524.0,1700.0,0.5763358778625954,6.605,0.2814569536423841,7605.0,78.403944,17.317624,Active,Normal Shop,0,-0.36441259161672857,1.1563738611465613,-1,1,High Utilization Shops,1.1202724129566903,-0.5439365350940949,0.5439365350940949,0
1583266,537,Ranga Reddy,537081,Saroornagar-3,2275.0,2291.0,55696.0,4605.0,9.0,0.0,0.0,0.0,32356.5,1612.0,1988.0,8342.0,1.1524144869215291,12.094679695982627,0.7036228721082497,60310.0,78.434847,17.358115,Active,Normal Shop,1,18.359675403981345,-1.7870619215897008,-1,1,Portability Hub,1.1362342413867519,0.01618024553477726,0.01618024553477726,0
1583397,537,Ranga Reddy,537081,Saroornagar-3,440.0,659.0,9831.0,1095.0,0.0,0.0,0.0,0.0,7665.0,421.0,441.0,1481.0,1.4943310657596371,8.978082191780821,0.6388467374810318,10926.0,78.401682,17.321552,Active,Normal Shop,2,1.1309200496913696,1.2575277636305928,0,0,Low Volume Shops,0.9164043864139737,0.5779266793456634,0.5779266793456634,1
1583401,537,Ranga Reddy,537081,Saroornagar-3,1646.0,1647.0,36362.0,4400.0,3.0,0.0,0.0,0.0,30840.5,1107.0,1223.0,4358.0,1.3466884709730171,8.264090909090909,0.6721311475409836,40765.0,78.438453,17.309874,Active,Normal Shop,1,11.643120137510277,1.1552289539709222,-1,1,Portability Hub,1.1362342413867519,0.21045422958626525,0.21045422958626525,0
1583402,537,Ranga Reddy,537081,Saroornagar-3,2103.0,2112.0,50028.0,4000.0,0.0,0.0,0.0,0.0,28000.0,1662.0,1690.0,6728.0,1.2497041420118342,12.507,0.7869318181818182,54028.0,78.448949,17.316016,Active,Normal Shop,1,16.02239590739292,-1.5036491413775346,-1,1,Portability Hub,1.1362342413867519,0.11346990062508233,0.11346990062508233,0
1583404,537,Ranga Reddy,537081,Saroornagar-3,501.0,502.0,10740.0,2350.0,0.0,0.0,0.0,0.0,16450.0,55.0,1060.0,3728.0,0.47358490566037736,4.5702127659574465,0.10956175298804781,13090.0,78.418088,17.299721,Active,Normal Shop,2,2.677560345244876,1.089176505857833,-1,1,Low Volume Shops,0.9164043864139737,-0.44281948075359634,0.44281948075359634,0
1583620,537,Ranga Reddy,537081,Saroornagar-3,1990.0,1999.0,46888.0,5900.0,27.0,0.0,0.0,0.0,41664.5,1436.0,1442.0,5407.0,1.3862690707350902,7.947118644067797,0.7183591795897949,52815.0,78.429411,17.362616,Active,Normal Shop,1,15.957484815408923,2.3451395777614255,-1,1,Portability Hub,1.1362342413867519,0.2500348293483383,0.2500348293483383,0
1583624,537,Ranga Reddy,537081,Saroornagar-3,1916.0,1924.0,45531.0,5864.0,0.0,0.0,0.0,0.0,41048.0,1359.0,1613.0,6943.0,1.1928084314941103,7.764495225102319,0.7063409563409564,51395.0,78.42147,17.350996,Active,Normal Shop,1,15.947538858935888,1.0574902215246604,-1,1,Portability Hub,1.1362342413867519,0.056574190107358424,0.056574190107358424,0
1583625,537,Ranga Reddy,537081,Saroornagar-3,1885.0,1885.0,45818.0,4350.0,0.0,0.0,0.0,0.0,30450.0,1243.0,1750.0,7433.0,1.0771428571428572,10.532873563218391,0.6594164456233422,50168.0,78.422043,17.342734,Active,Normal Shop,1,15.010055327148137,-1.015351972309403,-1,1,Portability Hub,1.1362342413867519,-0.05909138424389471,0.05909138424389471,0
1583627,537,Ranga Reddy,537081,Saroornagar-3,1709.0,1726.0,40636.0,3960.0,0.0,0.0,0.0,0.0,27720.0,1221.0,1591.0,6697.0,1.0848522941546197,10.261616161616162,0.7074159907300116,44596.0,78.426819,17.350951,Active,Normal Shop,1,13.361647445154915,-0.6275070074855733,-1,1,Portability Hub,1.1362342413867519,-0.051381947232132186,0.051381947232132186,0
1583631,537,Ranga Reddy,537081,Saroornagar-3,1766.0,1776.0,40817.0,5548.0,0.0,0.0,0.0,0.0,38836.0,1359.0,1378.0,5391.0,1.2888243831640058,7.357065609228551,0.7652027027027027,46365.0,78.434845,17.361829,Active,Normal Shop,1,14.095889035542044,1.767611764451046,-1,1,Portability Hub,1.1362342413867519,0.15259014177725394,0.15259014177725394,0
1583632,537,Ranga Reddy,537081,Saroornagar-3,2444.0,2454.0,59290.0,7630.0,145.0,0.0,0.0,0.0,55367.5,2054.0,1691.0,8148.0,1.4512123004139563,7.770642201834862,0.837000814995925,67065.0,78.435488,17.36084,Active,Normal Shop,1,23.031169894255147,6.23443880395401,-1,1,Portability Hub,1.1362342413867519,0.31497805902720444,0.31497805902720444,0
1583633,537,Ranga Reddy,537081,Saroornagar-3,1024.0,1032.0,25754.0,3880.0,0.0,0.0,0.0,0.0,27160.0,630.0,1454.0,5880.0,0.7097661623108665,6.637628865979382,0.6104651162790697,29634.0,78.429673,17.355662,Active,Normal Shop,1,8.873258084439344,1.0535840222904813,-1,1,Portability Hub,1.1362342413867519,-0.42646807907588535,0.42646807907588535,0
1583638,537,Ranga Reddy,537081,Saroornagar-3,778.0,778.0,19409.0,2813.0,0.0,0.0,0.0,0.0,19691.0,615.0,1393.0,5917.0,0.5585068198133525,6.89975115535016,0.7904884318766067,22222.0,78.451694,17.321301,Active,Normal Shop,1,6.944563837591119,0.6308117376713226,-1,1,Portability Hub,1.1362342413867519,-0.5777274215733994,0.5777274215733994,1
1585088,537,Ranga Reddy,537081,Saroornagar-3,2573.0,2585.0,53715.0,5600.0,0.0,0.0,0.0,0.0,39200.0,2153.0,1292.0,4448.0,2.0007739938080493,9.591964285714285,0.8328820116054159,59315.0,78.574456,17.332273,Active,Normal Shop,1,17.97105127321286,0.6491130412954969,-1,1,Portability Hub,1.1362342413867519,0.8645397524212974,0.8645397524212974,1
1585089,537,Ranga Reddy,537081,Saroornagar-3,1284.0,1293.0,27273.0,2712.0,0.0,0.0,0.0,0.0,18984.0,1220.0,719.0,2445.0,1.7983310152990264,10.05641592920354,0.9435421500386698,29985.0,78.5682,17.319707,Active,Normal Shop,1,7.7051018665603,1.221996022488291,0,0,Portability Hub,1.1362342413867519,0.6620967739122745,0.6620967739122745,1
1585141,537,Ranga Reddy,537081,Saroornagar-3,1372.0,1376.0,33076.0,4900.0,0.0,0.0,0.0,0.0,34300.0,381.0,1966.0,6937.0,0.6998982706002035,6.750204081632653,0.2768895348837209,37976.0,78.473448,17.268041,Active,Normal Shop,1,11.593622951262683,0.3077072142940071,-1,1,Portability Hub,1.1362342413867519,-0.4363359707865484,0.4363359707865484,0
1585165,537,Ranga Reddy,537081,Saroornagar-3,1831.0,1838.0,39357.0,3871.0,48.0,0.0,0.0,0.0,27745.0,1536.0,1197.0,3940.0,1.5355054302422724,10.167140273831052,0.8356909684439608,43276.0,78.545633,17.367263,Active,Normal Shop,1,13.036648405035857,1.9009028742580876,-1,1,Portability Hub,1.1362342413867519,0.3992711888555205,0.3992711888555205,0
1585182,537,Ranga Reddy,537081,Saroornagar-3,2045.0,2046.0,44435.0,4255.0,24.0,0.0,0.0,0.0,30109.0,1697.0,1369.0,4907.0,1.4945215485756027,10.443008225616921,0.8294232649071359,48714.0,78.576635,17.322278,Active,Normal Shop,1,14.792089648989126,0.6958814601872461,-1,1,Portability Hub,1.1362342413867519,0.3582873071888508,0.3582873071888508,0
1585197,537,Ranga Reddy,537081,Saroornagar-3,1790.0,1793.0,38136.0,4106.0,18.0,0.0,0.0,0.0,28985.0,1626.0,1019.0,3467.0,1.759568204121688,9.287871407696054,0.9068600111544897,42260.0,78.564956,17.326005,Active,Normal Shop,1,12.398113369586222,1.7335824930889288,-1,1,Portability Hub,1.1362342413867519,0.6233339627349361,0.6233339627349361,1
1585316,537,Ranga Reddy,537081,Saroornagar-3,1046.0,1049.0,23564.0,3167.0,103.0,0.0,0.0,0.0,23559.5,740.0,1025.0,3554.0,1.0234146341463415,7.440479949479002,0.7054337464251669,26834.0,78.521814,17.328296,Active,Normal Shop,1,8.269821303040347,4.613784337605143,-1,1,Portability Hub,1.1362342413867519,-0.1128196072404104,0.1128196072404104,0
1585327,537,Ranga Reddy,537081,Saroornagar-3,1560.0,1567.0,33398.0,3943.0,82.0,0.0,0.0,0.0,28708.0,1263.0,1159.0,3853.0,1.3520276100086281,8.4702003550596,0.8059987236758137,37423.0,78.553325,17.351446,Active,Normal Shop,1,11.790890232618434,3.6790874709916737,-1,1,Portability Hub,1.1362342413867519,0.21579336862187626,0.21579336862187626,0
1585331,537,Ranga Reddy,537081,Saroornagar-3,1924.0,1942.0,40256.0,2958.0,14.0,0.0,0.0,0.0,20895.0,1644.0,1087.0,3588.0,1.7865685372585096,13.60919540229885,0.8465499485066942,43228.0,78.562608,17.321488,Active,Normal Shop,1,12.214014080518092,-0.18778234742299688,-1,1,Portability Hub,1.1362342413867519,0.6503342958717577,0.6503342958717577,1
1585334,537,Ranga Reddy,537081,Saroornagar-3,1057.0,1058.0,22320.0,1758.0,0.0,0.0,0.0,0.0,12306.0,1031.0,575.0,2054.0,1.84,12.696245733788396,0.9744801512287334,24078.0,78.574466,17.332263,Active,Normal Shop,1,5.4619023001677975,0.8739590804101866,0,0,Portability Hub,1.1362342413867519,0.7037657586132482,0.7037657586132482,1
1585354,537,Ranga Reddy,537081,Saroornagar-3,2231.0,2237.0,48118.0,4056.0,43.0,0.0,0.0,0.0,28972.5,2101.0,1374.0,4860.0,1.6280931586608443,11.863412228796845,0.9392042914617792,52217.0,78.554863,17.325237,Active,Normal Shop,1,16.277944996045623,0.8181899341344977,-1,1,Portability Hub,1.1362342413867519,0.49185891727409237,0.49185891727409237,0
1585379,537,Ranga Reddy,537081,Saroornagar-3,1874.0,1880.0,40611.0,2927.0,58.0,0.0,0.0,0.0,21272.0,1753.0,1056.0,3574.0,1.7803030303030303,13.874615647420567,0.9324468085106383,43596.0,78.554965,17.325305,Active,Normal Shop,1,12.772184501409289,1.355599771374942,-1,1,Portability Hub,1.1362342413867519,0.6440687889162784,0.6440687889162784,1
1585392,537,Ranga Reddy,537081,Saroornagar-3,595.0,595.0,12602.0,1013.0,0.0,0.0,0.0,0.0,7091.0,573.0,405.0,1419.0,1.4691358024691359,12.440276406712734,0.9630252100840336,13615.0,78.532971,17.351336,Active,Normal Shop,2,1.8390279390615656,1.298977122323087,0,0,Low Volume Shops,0.9164043864139737,0.5527314160551622,0.5527314160551622,1
1585393,537,Ranga Reddy,537081,Saroornagar-3,1525.0,1525.0,31998.0,3001.0,0.0,0.0,0.0,0.0,21007.0,1433.0,896.0,2872.0,1.7020089285714286,10.662445851382872,0.939672131147541,34999.0,78.588883,17.328571,Active,Normal Shop,1,9.581874211506257,0.7708716263003877,0,0,Portability Hub,1.1362342413867519,0.5657746871846767,0.5657746871846767,1
1585406,537,Ranga Reddy,537081,Saroornagar-3,2212.0,2218.0,48245.0,4510.0,19.0,0.0,0.0,0.0,31826.5,1877.0,1206.0,4160.0,1.8391376451077943,10.697339246119734,0.8462578899909828,52774.0,78.605804,17.324146,Active,Normal Shop,1,15.475955547927164,0.8325873709678335,-1,1,Portability Hub,1.1362342413867519,0.7029034037210424,0.7029034037210424,1
1585407,537,Ranga Reddy,537081,Saroornagar-3,1852.0,1854.0,41139.0,3824.0,19.0,0.0,0.0,0.0,27024.5,1676.0,973.0,3544.0,1.905447070914697,10.75810669456067,0.9039913700107874,44982.0,78.604884,17.324663,Active,Normal Shop,1,12.702087103637563,1.2542752286439773,-1,1,Portability Hub,1.1362342413867519,0.769212829527945,0.769212829527945,1
1585408,537,Ranga Reddy,537081,Saroornagar-3,1291.0,1294.0,27664.0,2595.0,4.0,0.0,0.0,0.0,18219.0,1231.0,750.0,2519.0,1.7253333333333334,10.660500963391137,0.9513137557959814,30263.0,78.60378,17.327442,Active,Normal Shop,1,7.805064623131918,1.1443328621209863,0,0,Portability Hub,1.1362342413867519,0.5890990919465815,0.5890990919465815,1
1585656,537,Ranga Reddy,537081,Saroornagar-3,1617.0,1621.0,35047.0,4718.0,37.0,0.0,0.0,0.0,33525.5,1493.0,1033.0,3729.0,1.5692158760890609,7.42835947435354,0.9210363972856261,39802.0,78.538307,17.329777,Active,Normal Shop,1,12.273398711647072,3.3396549999945684,-1,1,Portability Hub,1.1362342413867519,0.432981634702309,0.432981634702309,0
1585676,537,Ranga Reddy,537081,Saroornagar-3,387.0,387.0,7094.0,903.0,1.0,0.0,0.0,0.0,6334.5,386.0,220.0,722.0,1.759090909090909,7.856035437430786,0.9974160206718347,7998.0,78.588249,17.328108,Active,Normal Shop,0,0.033098871943298434,2.0850843372399046,0,0,High Utilization Shops,1.1202724129566903,0.6388184961342187,0.6388184961342187,1
1585677,537,Ranga Reddy,537081,Saroornagar-3,1003.0,1003.0,21048.0,1538.0,6.0,0.0,0.0,0.0,10847.0,898.0,615.0,2139.0,1.6308943089430894,13.685305591677503,0.8953140578265204,22592.0,78.545821,17.32503,Active,Normal Shop,2,4.974262800689585,0.7807791131056163,0,0,Low Volume Shops,0.9164043864139737,0.7144899225291157,0.7144899225291157,1
1585683,537,Ranga Reddy,537081,Saroornagar-3,1524.0,1526.0,32419.0,2959.0,12.0,0.0,0.0,0.0,20875.0,1206.0,863.0,3142.0,1.768250289687138,10.95606623859412,0.7903014416775884,35390.0,78.61247,17.3154,Active,Normal Shop,1,9.39804374710286,0.8803569788922756,0,0,Portability Hub,1.1362342413867519,0.632016048300386,0.632016048300386,1
1585684,537,Ranga Reddy,537081,Saroornagar-3,1431.0,1452.0,30420.0,2886.0,17.0,0.0,0.0,0.0,20431.5,1276.0,846.0,2873.0,1.7163120567375887,10.54054054054054,0.8787878787878788,33323.0,78.605451,17.330931,Active,Normal Shop,1,9.039945987796667,1.327854484554606,0,0,Portability Hub,1.1362342413867519,0.5800778153508368,0.5800778153508368,1
1585685,537,Ranga Reddy,537081,Saroornagar-3,1401.0,1425.0,30673.0,2000.0,27.0,0.0,0.0,0.0,14364.5,1335.0,832.0,2808.0,1.7127403846153846,15.3365,0.9368421052631579,32700.0,78.606336,17.327669,Active,Normal Shop,1,8.581707903713363,0.7189746481837845,0,0,Portability Hub,1.1362342413867519,0.5765061432286327,0.5765061432286327,1
1585686,537,Ranga Reddy,537081,Saroornagar-3,1424.0,1436.0,31678.0,2550.0,28.0,0.0,0.0,0.0,18228.0,1274.0,770.0,2639.0,1.864935064935065,12.422745098039215,0.8871866295264624,34256.0,78.601334,17.324509,Active,Normal Shop,1,8.868443452312105,1.3813763607222895,0,0,Portability Hub,1.1362342413867519,0.728700823548313,0.728700823548313,1
1585703,537,Ranga Reddy,537081,Saroornagar-3,1797.0,1823.0,39269.0,4578.0,32.0,0.0,0.0,0.0,32478.0,1732.0,1154.0,3966.0,1.5797227036395147,8.577763215377894,0.950082281952825,43879.0,78.538265,17.33112,Active,Normal Shop,1,13.556468363055782,2.4524846938635103,-1,1,Portability Hub,1.1362342413867519,0.44348846225276284,0.44348846225276284,0
1585704,537,Ranga Reddy,537081,Saroornagar-3,1639.0,1648.0,35110.0,2078.0,13.0,0.0,0.0,0.0,14721.5,1533.0,836.0,2896.0,1.9712918660287082,16.896053897978828,0.9302184466019418,37201.0,78.598609,17.332973,Active,Normal Shop,1,9.751276228333392,-0.13763583346490194,0,0,Portability Hub,1.1362342413867519,0.8350576246419563,0.8350576246419563,1
1585761,537,Ranga Reddy,537081,Saroornagar-3,336.0,337.0,7224.0,471.0,12.0,0.0,0.0,0.0,3459.0,332.0,193.0,684.0,1.7461139896373057,15.337579617834395,0.9851632047477745,7707.0,78.55496,17.325207,Active,Normal Shop,0,-0.3632519747873524,2.0055485934239354,0,0,High Utilization Shops,1.1202724129566903,0.6258415766806154,0.6258415766806154,1
1585764,537,Ranga Reddy,537081,Saroornagar-3,2032.0,2032.0,43526.0,4701.0,4.0,0.0,0.0,0.0,32961.0,1886.0,1315.0,4452.0,1.5452471482889734,9.258881089129972,0.9281496062992126,48231.0,78.588377,17.328155,Active,Normal Shop,1,14.82089495430416,0.9427228256594969,-1,1,Portability Hub,1.1362342413867519,0.4090129069022215,0.4090129069022215,0
1585767,537,Ranga Reddy,537081,Saroornagar-3,1196.0,1196.0,25551.0,2900.0,21.0,0.0,0.0,0.0,20583.5,1140.0,614.0,2189.0,1.9478827361563518,8.810689655172414,0.9531772575250836,28472.0,78.568379,17.319724,Active,Normal Shop,1,7.374062061770564,2.4734806962114093,0,0,Portability Hub,1.1362342413867519,0.8116484947695999,0.8116484947695999,1
1585770,537,Ranga Reddy,537081,Saroornagar-3,223.0,223.0,4846.0,535.0,1.0,0.0,0.0,0.0,3758.5,220.0,126.0,451.0,1.7698412698412698,9.057943925233644,0.9865470852017937,5382.0,78.605767,17.324283,Active,Normal Shop,0,-1.2661751703424677,2.102823306065914,0,0,High Utilization Shops,1.1202724129566903,0.6495688568845794,0.6495688568845794,1
1592009,537,Ranga Reddy,537092,Amangal,142.0,142.0,3595.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,290.0,991.0,0.4896551724137931,0.0,0.035211267605633804,3595.0,78.565398,16.840438,Active,Normal Shop,0,-2.5691312270289486,0.5624314065259391,0,0,High Utilization Shops,1.1202724129566903,-0.6306172405428973,0.6306172405428973,1
1592016,537,Ranga Reddy,537092,Amangal,158.0,158.0,3385.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,297.0,949.0,0.531986531986532,0.0,0.3860759493670886,3385.0,78.601692,16.871389,Active,Normal Shop,0,-2.2227579803985806,0.8170482420324149,0,0,High Utilization Shops,1.1202724129566903,-0.5882858809701583,0.5882858809701583,1
1593005,537,Ranga Reddy,537093,Talakondapally,219.0,219.0,4412.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,456.0,1346.0,0.48026315789473684,0.0,0.0091324200913242,4412.0,78.381229,16.924816,Active,Normal Shop,0,-1.9972115098627674,0.1310968222678654,0,0,High Utilization Shops,1.1202724129566903,-0.6400092550619535,0.6400092550619535,1
1594004,537,Ranga Reddy,537094,Madgul,188.0,189.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,341.0,1132.0,0.5542521994134897,0.0,0.026455026455026454,3969.0,78.715039,16.893043,Active,Normal Shop,0,-2.314899371676186,0.3833393397803789,0,0,High Utilization Shops,1.1202724129566903,-0.5660202135432006,0.5660202135432006,1
1594009,537,Ranga Reddy,537094,Madgul,224.0,224.0,4852.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,416.0,1363.0,0.5384615384615384,0.0,0.48660714285714285,4852.0,78.764039,16.819985,Active,Normal Shop,0,-1.4865153452448563,0.5162820488490367,0,0,High Utilization Shops,1.1202724129566903,-0.5818108744951519,0.5818108744951519,1
1594017,537,Ranga Reddy,537094,Madgul,243.0,243.0,5677.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,513.0,1703.0,0.47368421052631576,0.0,0.0411522633744856,5677.0,78.76902,16.782526,Active,Normal Shop,0,-1.5788894380035927,-0.07875388019261485,0,0,High Utilization Shops,1.1202724129566903,-0.6465882024303746,0.6465882024303746,1
1594028,537,Ranga Reddy,537094,Madgul,83.0,83.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,185.0,566.0,0.4486486486486487,0.0,0.07228915662650602,2059.0,78.684058,16.902825,Active,Normal Shop,0,-3.1172236577417327,0.9555681680255255,0,0,High Utilization Shops,1.1202724129566903,-0.6716237643080416,0.6716237643080416,1
1596002,537,Ranga Reddy,537096,Abdullapurmet,2489.0,2489.0,54921.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,2815.0,8521.0,0.8841918294849023,0.0,0.627159501807955,54921.0,78.625646,17.342716,Active,Normal Shop,1,16.427111878051956,-8.778788283142235,-1,1,Portability Hub,1.1362342413867519,-0.2520424119018496,0.2520424119018496,0
1596017,537,Ranga Reddy,537096,Abdullapurmet,1175.0,1179.0,25469.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,744.0,2398.0,1.5846774193548387,0.0,0.7082273112807463,25469.0,78.589507,17.260636,Active,Normal Shop,2,4.735195933531474,-2.0292028015262678,0,0,Low Volume Shops,0.9164043864139737,0.668273032940865,0.668273032940865,1
1596020,537,Ranga Reddy,537096,Abdullapurmet,959.0,959.0,21512.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,629.0,2151.0,1.5246422893481717,0.0,0.5881126173096975,21512.0,78.582086,17.252621,Active,Normal Shop,2,3.155240148503768,-1.5141505315417423,0,0,Low Volume Shops,0.9164043864139737,0.608237902934198,0.608237902934198,1
1596022,537,Ranga Reddy,537096,Abdullapurmet,1318.0,1318.0,28067.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,814.0,2829.0,1.6191646191646192,0.0,0.7261001517450683,28067.0,78.616901,17.297167,Active,Normal Shop,2,5.740280324206186,-2.4797866651098097,0,0,Low Volume Shops,0.9164043864139737,0.7027602327506455,0.7027602327506455,1
1598007,537,Ranga Reddy,537098,Choudergudem,322.0,323.0,7954.0,0.0,0.0,0.0,0.0,2.0,10.0,166.0,388.0,1509.0,0.8324742268041238,0.0,0.5139318885448917,7956.0,77.994125,17.090343,Active,Normal Shop,0,-0.8600222536575063,0.321791748572496,-1,1,High Utilization Shops,1.1202724129566903,-0.2877981861525666,0.2877981861525666,0
1599002,537,Ranga Reddy,537099,Balapur,2462.0,2465.0,54874.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.0,1586.0,5249.0,1.5542244640605296,0.0,0.62920892494929,54874.0,78.496535,17.293839,Active,Normal Shop,1,13.686695414965403,-6.658496553888947,-1,1,Portability Hub,1.1362342413867519,0.4179902226737777,0.4179902226737777,0
1599004,537,Ranga Reddy,537099,Balapur,2077.0,2078.0,47505.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,1352.0,5784.0,1.53698224852071,0.0,0.858036573628489,47505.0,78.499178,17.310693,Active,Normal Shop,1,12.376115415170329,-5.39302089243239,-1,1,Portability Hub,1.1362342413867519,0.4007480071339582,0.4007480071339582,0
1599007,537,Ranga Reddy,537099,Balapur,2305.0,2306.0,48063.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,1440.0,4535.0,1.601388888888889,0.0,0.6964440589765828,48063.0,78.540829,17.274385,Active,Normal Shop,1,12.29538528172395,-5.735452626002272,-1,1,Portability Hub,1.1362342413867519,0.4651546475021371,0.4651546475021371,0
